title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0203 ) Docket Filing Application",urn:contentItem:5J64-8M91-DXCW-D40W-00000-00,2016-02-24,"February 24, 2016 Wednesday",126,4,U.S. Federal; Delaware,2016-02-24,US Official News,,News,Available,400469,USOFFN2016,259 words,,259,English,12765
Sen. Coons ' statement on DuPont and Dow plans to locate headquarters of post-merger agriculture company in Delaware Sen. Christopher A. Coons (D- DE ) News Release,urn:contentItem:5J4V-3G41-JCCP-0127-00000-00,2016-02-19,"February 19, 2016",126,5,U.S. Federal; Delaware,2016-02-19,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2016,327 words,,327,English,12765
Two Recent Delaware Decisions Further Illustrate Scope of Section 220 Discovery,urn:contentItem:5J5H-K611-JCMN-Y09M-00000-00,2016-02-25,"February 25, 2016 Thursday",126,6,U.S. Federal; Delaware; Indiana,2016-02-25,National Law Review,BracewellGiulianiLLP,News,Available,484269,NTLR-120709,2044 words,BracewellGiulianiLLP,2044,English,12765
"Regulatory update: Delaware Public Service Commission; Go Liberty Co , has issued ( 16-0195 )",urn:contentItem:5J64-8M91-DXCW-D3YV-00000-00,2016-02-24,"February 24, 2016 Wednesday",126,7,U.S. Federal; Delaware,2016-02-24,US Official News,,News,Available,400469,USOFFN2016,680 words,,680,English,12765
"Regulatory update: Delaware Public Service Commission; Comtech Telecommunications Corp. , has issued ( 16-0186 ) Docket Filing Application",urn:contentItem:5J4W-FFK1-DXCW-D4PW-00000-00,2016-02-22,"February 22, 2016 Monday",126,8,U.S. Federal; Delaware,2016-02-22,US Official News,,News,Available,400469,USOFFN2016,241 words,,241,English,12765
"Regulatory update: Delaware Public Service Commission; Comtech Telecommunications Corp. , has issued ( 16-0186 ) Docket Filing Application",urn:contentItem:5J4W-FFJ1-DXCW-D0M5-00000-00,2016-02-22,"February 22, 2016 Monday",126,9,U.S. Federal; Delaware,2016-02-22,US Official News,,News,Available,400469,USOFFN2016,241 words,,241,English,12765
"Regulatory update: Delaware Public Service Commission; Comtech Telecommunications Corp. , has issued ( 16-0186 ) Docket Filing Application",urn:contentItem:5J64-8MT1-J9XT-P21S-00000-00,2016-02-22,"February 22, 2016 Monday",126,10,U.S. Federal; Delaware,2016-02-22,US Official News,,News,Available,400469,USOFFN2016,241 words,,241,English,12765
Conductive Electrical Contracting Now Serves Newark Delaware,urn:contentItem:5J71-8MH1-JCMN-Y2H4-00000-00,2016-03-03,"March 3, 2016 Thursday",127,1,U.S. Federal; Delaware; Maryland; Pennsylvania,2016-03-03,MarketersMedia News Hub,Chris Darling,News,Available,484262,MRKM-125141,525 words,Chris Darling,525,English,12595
"Regulatory update: Delaware Public Service Commission; Verizon Delaware LLC , has issued ( 16-VE-0238-NDS ) Verizon PAP and C2C Aggregrate Data for January 2016.",urn:contentItem:5J6K-B5T1-DXCW-D4P7-00000-00,2016-03-01,"March 1, 2016 Tuesday",127,2,U.S. Federal,2016-03-01,US Official News,,News,Available,400469,USOFFN2016,244 words,,244,English,12595
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0209 ) Docket Filing Application",urn:contentItem:5J5R-DJT1-J9XT-P335-00000-00,2016-02-26,"February 26, 2016 Friday",126,3,U.S. Federal; Delaware,2016-02-26,US Official News,,News,Available,400469,USOFFN2016,259 words,,259,English,12595
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0216 ) Docket Filing Application",urn:contentItem:5J6T-5DP1-DXCW-D2SR-00000-00,2016-03-02,"March 2, 2016 Wednesday",126,4,U.S. Federal; Delaware,2016-03-02,US Official News,,News,Available,400469,USOFFN2016,268 words,,268,English,12595
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0208 ) Docket Filing Application",urn:contentItem:5J5R-DJT1-J9XT-P331-00000-00,2016-02-26,"February 26, 2016 Friday",126,5,U.S. Federal; Delaware,2016-02-26,US Official News,,News,Available,400469,USOFFN2016,262 words,,262,English,12595
"Regulatory update: Delaware Public Service Commission; KW Solar Solutions , has issued ( 16-0205 ) Docket Filing Application",urn:contentItem:5J5R-DJT1-J9XT-P32R-00000-00,2016-02-26,"February 26, 2016 Friday",126,6,U.S. Federal; Delaware,2016-02-26,US Official News,,News,Available,400469,USOFFN2016,263 words,,263,English,12595
"Regulatory update: Delaware Public Service Commission; CNC Solar , has issued ( 16-0226 ) Docket Filing Application",urn:contentItem:5J6T-5DP1-DXCW-D2V4-00000-00,2016-03-02,"March 2, 2016 Wednesday",126,7,U.S. Federal; Delaware,2016-03-02,US Official News,,News,Available,400469,USOFFN2016,265 words,,265,English,12595
"Regulatory update: Delaware Public Service Commission; CNC Solar , has issued ( 16-0227 ) Docket Filing Application",urn:contentItem:5J6T-5DP1-DXCW-D2V8-00000-00,2016-03-02,"March 2, 2016 Wednesday",126,8,U.S. Federal; Delaware,2016-03-02,US Official News,,News,Available,400469,USOFFN2016,260 words,,260,English,12595
"Regulatory update: Delaware Public Service Commission; KW Solar Solutions , has issued ( 16-0207 ) Docket Filing Application",urn:contentItem:5J5R-DJT1-J9XT-P32Y-00000-00,2016-02-26,"February 26, 2016 Friday",126,9,U.S. Federal; Delaware,2016-02-26,US Official News,,News,Available,400469,USOFFN2016,268 words,,268,English,12595
"Regulatory update: Delaware Public Service Commission; Sungevity , has issued ( 16-0225 ) IN THE MATTER OF THE APPLICATION OF Williams - 2061345 AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD",urn:contentItem:5J6T-5DP1-DXCW-D2TY-00000-00,2016-03-02,"March 2, 2016 Wednesday",126,10,U.S. Federal; Delaware,2016-03-02,US Official News,,News,Available,400469,USOFFN2016,682 words,,682,English,12595
"Regulatory update: Delaware Public Service Commission; SUEZ Water Delaware Inc. , has issued ( 16-SU-0273-NDS ) Docket Filing Application",urn:contentItem:5J77-8NT1-DXCW-D3PW-00000-00,2016-03-04,"March 4, 2016 Friday",127,1,U.S. Federal; Delaware,2016-03-04,US Official News,,News,Available,400469,USOFFN2016,206 words,,206,English,11520
Delaware Division of Fish Wildlife Announces 2015/16 Hunting Photo Contest Winners,urn:contentItem:5J86-DX61-JCMN-Y1P1-00000-00,2016-03-09,"March 9, 2016 Wednesday",127,2,U.S. Federal; Delaware; Pennsylvania,2016-03-09,AmmoLand.com,Justin Stakes,News,Available,484224,AMMO-6755,555 words,Justin Stakes,555,English,11520
"Regulatory update: Delaware Public Service Commission; Mobilitie LLC , has issued ( 16-0233 ) Docket Filing Application",urn:contentItem:5J80-YVC1-J9XT-P40Y-00000-00,2016-03-07,"March 7, 2016 Monday",126,3,U.S. Federal; Delaware,2016-03-07,US Official News,,News,Available,400469,USOFFN2016,300 words,,300,English,11520
"Regulatory update: Delaware Public Service Commission; Mobilitie LLC , has issued ( 16-0233 ) Docket Filing Application",urn:contentItem:5J7W-6701-DXCW-D4GY-00000-00,2016-03-07,"March 7, 2016 Monday",126,4,U.S. Federal; Delaware,2016-03-07,US Official News,,News,Available,400469,USOFFN2016,300 words,,300,English,11520
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0243 ) Docket Filing Application",urn:contentItem:5J89-3261-J9XT-P4NY-00000-00,2016-03-09,"March 9, 2016 Wednesday",126,5,U.S. Federal; California; Delaware,2016-03-09,US Official News,,News,Available,400469,USOFFN2016,323 words,,323,English,11520
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on March 1 for ""Stabilized fluids for industrial applications"" ( Delaware Inventor)",urn:contentItem:5J7H-SBH1-F12F-F382-00000-00,2016-03-04,"March 4, 2016 Friday",126,6,U.S. Federal; Delaware; Virginia,2016-03-04,US Fed News,,News,Available,282801,USFDNW2016,227 words,,227,English,11520
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0246 ) Docket Filing Application",urn:contentItem:5J89-3261-J9XT-P4P5-00000-00,2016-03-09,"March 9, 2016 Wednesday",126,7,U.S. Federal; California; Delaware,2016-03-09,US Official News,,News,Available,400469,USOFFN2016,320 words,,320,English,11520
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0244 ) Docket Filing Application",urn:contentItem:5J89-1Y11-DXCW-D0SF-00000-00,2016-03-09,"March 9, 2016 Wednesday",126,8,U.S. Federal; California; Delaware,2016-03-09,US Official News,,News,Available,400469,USOFFN2016,322 words,,322,English,11520
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0248 ) Docket Filing Application",urn:contentItem:5J89-1Y11-DXCW-D0SP-00000-00,2016-03-09,"March 9, 2016 Wednesday",126,9,U.S. Federal; California; Delaware,2016-03-09,US Official News,,News,Available,400469,USOFFN2016,319 words,,319,English,11520
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0242 ) Docket Filing Application",urn:contentItem:5J89-1Y11-DXCW-D0S8-00000-00,2016-03-09,"March 9, 2016 Wednesday",126,10,U.S. Federal; California; Delaware,2016-03-09,US Official News,,News,Available,400469,USOFFN2016,320 words,,320,English,11520
DELAWARE STATE PARKS OFFERS UNIQUE ADVERTISING OPPORTUNITY,urn:contentItem:5J9S-KG11-F12F-F1YP-00000-00,2016-03-14,"March 14, 2016 Monday",127,1,U.S. Federal; Delaware; International,2016-03-14,US States News,,News,Available,296938,USSTNW2016,317 words,,317,English,11776
Delaware Investments Introduces Delaware Asia Select Fund,urn:contentItem:5J8M-Y7R1-F06S-P1T3-00000-00,2016-03-11,"March 11, 2016 Friday",126,2,U.S. Federal; Delaware; International,2016-03-11,Wireless News(Close-up Media),,News,Available,345215,WNCLPM2016,409 words,,409,English,11776
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on March 15 for ""Glucosyltransferase enzymes for production of glucan polymers"" ( Delaware Inventor)",urn:contentItem:5JB3-VK71-F12F-F3P5-00000-00,2016-03-17,"March 17, 2016 Thursday",126,3,U.S. Federal; Delaware; Virginia,2016-03-17,US Fed News,,News,Available,282801,USFDNW2016,210 words,,210,English,11776
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on March 15 for ""Glucosyltransferase enzymes for production of glucan polymers"" ( Delaware Inventor)",urn:contentItem:5JB3-VK71-F12F-F2HH-00000-00,2016-03-17,"March 17, 2016 Thursday",126,4,U.S. Federal; Delaware; Virginia,2016-03-17,US Fed News,,News,Available,282801,USFDNW2016,210 words,,210,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0251 ) Utility application and approval",urn:contentItem:5J9C-5YJ1-J9XT-P502-00000-00,2016-03-11,"March 11, 2016 Friday",126,5,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,271 words,,271,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0251 ) Utility application and approval",urn:contentItem:5J8W-1MX1-J9XT-P2Y1-00000-00,2016-03-11,"March 11, 2016 Friday",126,6,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,271 words,,271,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0252 ) Docket Filing Application",urn:contentItem:5J9H-GX51-DXCW-D36R-00000-00,2016-03-11,"March 11, 2016 Friday",126,7,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,270 words,,270,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0252 ) Docket Filing Application",urn:contentItem:5J9C-5YJ1-J9XT-P505-00000-00,2016-03-11,"March 11, 2016 Friday",126,8,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,270 words,,270,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0252 ) Docket Filing Application",urn:contentItem:5J8W-1MX1-J9XT-P2Y4-00000-00,2016-03-11,"March 11, 2016 Friday",126,9,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,270 words,,270,English,11776
"Regulatory update: Delaware Public Service Commission; Paradise Energy Solutions , has issued ( 16-0251 ) Utility application and approval",urn:contentItem:5J9H-GX51-DXCW-D36M-00000-00,2016-03-11,"March 11, 2016 Friday",126,10,U.S. Federal; Delaware; Maryland,2016-03-11,US Official News,,News,Available,400469,USOFFN2016,271 words,,271,English,11776
Delaware Disaster #DE-00005,urn:contentItem:5JC7-CS61-DYVR-P333-00000-00,2016-03-23,"March 23, 2016",133,1,U.S. Federal; Delaware; Dist. of Columbia; Texas,2016-03-23,Government Publications & Documents,,News,Available,247474,GOVPUB2016,305 words,,305,English,12514
"Regulatory update: Delaware Public Service Commission; Delmarva Power , has issued ( 16-DE-0348-NDS ) Docket Filing Application",urn:contentItem:5JC2-KKW1-J9XT-P172-00000-00,2016-03-22,"March 22, 2016 Tuesday",129,2,U.S. Federal; Delaware,2016-03-22,US Official News,,News,Available,400469,USOFFN2016,215 words,,215,English,12514
DELAWARE DEPARTMENT OF TRANSPORTATION BREAKS GROUND ON SOUTH FREDERICA GRADE SEPARATED INTERSECTION,urn:contentItem:5JBK-N571-JDKC-R3BK-00000-00,2016-03-18,"March 18, 2016 Friday",127,3,U.S. Federal; Delaware,2016-03-18,US States News,,News,Available,296938,USSTNW2016,789 words,,789,English,12514
"Regulatory update: Delaware Public Service Commission; CNC Solar , has issued ( 16-0267 ) Docket Filing Application",urn:contentItem:5JBV-R811-DXCW-D2PN-00000-00,2016-03-21,"March 21, 2016 Monday",126,4,U.S. Federal; Delaware,2016-03-21,US Official News,,News,Available,400469,USOFFN2016,280 words,,280,English,12514
DELAWARE TURKEY HUNTING SEASON TO OPEN APRIL 9 DNREC DIVISION OF FISH AND WILDLIFE ANNOUNCES THIS YEAR'S CHECK STATIONS,urn:contentItem:5JCP-5JS1-DYTH-G3TM-00000-00,2016-03-24,"March 24, 2016 Thursday",126,5,U.S. Federal; Delaware; International,2016-03-24,States News Service,States News Service,News,Available,8058,SNS2016,1059 words,States News Service,1059,English,12514
Litigation Funding Contract Accepted by Delaware Court,urn:contentItem:5JC8-WTX1-JDJN-630G-00000-00,2016-03-23,"March 23, 2016 Wednesday",126,6,U.S. Federal; Delaware,2016-03-23,American Banking and Market News,,News,Available,439934,LGMTWW2016,366 words,,366,English,12514
"Regulatory update: Delaware Public Service Commission; GLOBAL TEL * LINK CORPORATION , has issued ( 16-0265 ) Docket Filing Application",urn:contentItem:5JBV-R811-DXCW-D2PG-00000-00,2016-03-21,"March 21, 2016 Monday",126,7,U.S. Federal; Delaware,2016-03-21,US Official News,,News,Available,400469,USOFFN2016,241 words,,241,English,12514
"Regulatory update: Delaware Public Service Commission; Delmarva Power , has issued ( 16-DE-0400-NDS ) Delmarva Monthly Metrics Report for February 2016",urn:contentItem:5JCG-HVT1-J9XT-P244-00000-00,2016-03-24,"March 24, 2016 Thursday",126,8,U.S. Federal; Delaware,2016-03-24,US Official News,,News,Available,400469,USOFFN2016,2759 words,,2759,English,12514
"Regulatory update: Delaware Public Service Commission; Sungevity , has issued ( 16-0266 ) IN THE MATTER OF THE APPLICATION OF Mannings - 995326 AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD",urn:contentItem:5JBV-R811-DXCW-D2PJ-00000-00,2016-03-21,"March 21, 2016 Monday",126,9,U.S. Federal; California; Delaware,2016-03-21,US Official News,,News,Available,400469,USOFFN2016,253 words,,253,English,12514
"Regulatory update: Delaware Public Service Commission; Clean Energy USA , has issued ( 16-0277 ) Docket Filing Application",urn:contentItem:5JC8-M341-J9XT-P0R4-00000-00,2016-03-23,"March 23, 2016 Wednesday",125,10,U.S. Federal; Delaware,2016-03-23,US Official News,,News,Available,400469,USOFFN2016,288 words,,288,English,12514
"Regulatory update: Delaware Public Service Commission; Delmarva Power , has issued ( 16-DE-0448-NDS ) Docket Filing Application",urn:contentItem:5JF0-J8M1-DXCW-D4NB-00000-00,2016-03-31,"March 31, 2016 Thursday",129,1,U.S. Federal; Delaware,2016-03-31,US Official News,,News,Available,400469,USOFFN2016,249 words,,249,English,11356
Delaware Turkey Hunting Season to Open April 9,urn:contentItem:5JDN-NWC1-F03R-N3K8-00000-00,2016-03-29,"March 29, 2016 Tuesday",129,2,U.S. Federal; Delaware; International,2016-03-29,AmmoLand.com,Justin Stakes,News,Available,484224,AMMO-6755,1292 words,Justin Stakes,1292,English,11356
"Regulatory update: Delaware Public Service Commission; Verizon Delaware LLC , has issued ( 16-VE-0408-NDS ) Aggregrate",urn:contentItem:5JDJ-N731-DXCW-D40D-00000-00,2016-03-29,"March 29, 2016 Tuesday",128,3,U.S. Federal,2016-03-29,US Official News,,News,Available,400469,USOFFN2016,314 words,,314,English,11356
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0290 ) Docket Filing Application",urn:contentItem:5JDS-FPB1-J9XT-P1W7-00000-00,2016-03-30,"March 30, 2016 Wednesday",127,4,U.S. Federal; Delaware,2016-03-30,US Official News,,News,Available,400469,USOFFN2016,263 words,,263,English,11356
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 16-0291 ) Docket Filing Application",urn:contentItem:5JDS-FPB1-J9XT-P1W9-00000-00,2016-03-30,"March 30, 2016 Wednesday",127,5,U.S. Federal; Delaware,2016-03-30,US Official News,,News,Available,400469,USOFFN2016,261 words,,261,English,11356
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0286 ) Docket Filing Application",urn:contentItem:5JCP-HBJ1-J9XT-P1KV-00000-00,2016-03-25,"March 25, 2016 Friday",126,6,U.S. Federal; California; Delaware,2016-03-25,US Official News,,News,Available,400469,USOFFN2016,319 words,,319,English,11356
Texas : Delaware Superior Court Permits Use of Litigation Finance,urn:contentItem:5JDW-WRC1-J9XT-P38J-00000-00,2016-03-30,"March 30, 2016 Wednesday",126,7,U.S. Federal; Delaware; Texas,2016-03-30,US Official News,,News,Available,400469,USOFFN2016,738 words,,738,English,11356
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0284 ) Docket Filing Application",urn:contentItem:5JCP-HBJ1-J9XT-P1KP-00000-00,2016-03-25,"March 25, 2016 Friday",126,8,U.S. Federal; California; Delaware,2016-03-25,US Official News,,News,Available,400469,USOFFN2016,316 words,,316,English,11356
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0287 ) Docket Filing Application",urn:contentItem:5JCP-HBJ1-J9XT-P1KX-00000-00,2016-03-25,"March 25, 2016 Friday",126,9,U.S. Federal; California; Delaware,2016-03-25,US Official News,,News,Available,400469,USOFFN2016,317 words,,317,English,11356
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 16-0285 ) Docket Filing Application",urn:contentItem:5JCP-HBJ1-J9XT-P1KS-00000-00,2016-03-25,"March 25, 2016 Friday",126,10,U.S. Federal; California; Delaware,2016-03-25,US Official News,,News,Available,400469,USOFFN2016,323 words,,323,English,11356
"Regulatory update: Delaware Public Service Commission; Delaware Public Service Commission , has issued ( 16-0295 ) Docket Filing Application",urn:contentItem:5JG2-6YK1-DXCW-D2ND-00000-00,2016-04-05,"April 5, 2016 Tuesday",128,1,U.S. Federal; Delaware,2016-04-05,US Official News,,News,Available,400469,USOFFN2016,276 words,,276,English,14892
Delaware Agricultural Statistics: Prospective Plantings for Delaware,urn:contentItem:5JFB-M7G1-DYG2-R2X4-00000-00,2016-04-01,"April 1, 2016 Friday",126,2,U.S. Federal; Delaware,2016-04-01,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2016,204 words,Targeted News Service,204,English,14892
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on March 29 for ""Glucosyltransferase enzymes for production of glucan polymers"" ( Delaware Inventor)",urn:contentItem:5JFD-3JR1-F12F-F2F5-00000-00,2016-04-01,"April 1, 2016 Friday",126,3,U.S. Federal; Delaware; Virginia,2016-04-01,US Fed News,,News,Available,282801,USFDNW2016,210 words,,210,English,14892
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on March 29 for ""Glucosyltransferase enzymes for production of glucan polymers"" ( Delaware Inventor)",urn:contentItem:5JFB-93N1-JDKC-R0FD-00000-00,2016-04-01,"April 1, 2016 Friday",126,4,U.S. Federal; Delaware; Virginia,2016-04-01,US Fed News,,News,Available,282801,USFDNW2016,210 words,,210,English,14892
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on April 5 for ""Back contact photovoltaic module with integrated circuitry"" ( Delaware Inventor)",urn:contentItem:5JG0-PD11-F12F-F09D-00000-00,2016-04-05,"April 5, 2016 Tuesday",126,5,U.S. Federal; Delaware; Virginia,2016-04-05,US Fed News,,News,Available,282801,USFDNW2016,234 words,,234,English,14892
